lat_lon,flag_gfw,lat,lon,fishing_hours
44.0_319.0,PRT,44.0,319.0,29.048750000000002
44.0_320.0,ESP,44.0,320.0,210.9494777777778
44.0_320.0,PRT,44.0,320.0,34.30882499999999
44.0_321.0,ESP,44.0,321.0,155.45352222222223
44.0_321.0,PRT,44.0,321.0,28.427133333333334
44.0_322.0,ESP,44.0,322.0,99.46300000000001
44.0_322.0,PRT,44.0,322.0,29.712166666666665
44.0_323.0,ESP,44.0,323.0,94.22817777777779
44.0_323.0,PRT,44.0,323.0,54.08486666666667
44.0_324.0,ESP,44.0,324.0,73.58057777777776
44.0_324.0,PRT,44.0,324.0,40.91192500000001
44.0_325.0,ESP,44.0,325.0,61.5685
44.0_325.0,PRT,44.0,325.0,154.63490000000007
44.0_326.0,ESP,44.0,326.0,84.04918888888889
44.0_326.0,PRT,44.0,326.0,15.3828
44.0_327.0,ESP,44.0,327.0,49.3041
44.0_327.0,PRT,44.0,327.0,15.072
44.0_328.0,ESP,44.0,328.0,19.10194285714286
44.0_328.0,PRT,44.0,328.0,55.03383333333333
44.0_329.0,ESP,44.0,329.0,43.00548333333333
44.0_329.0,PRT,44.0,329.0,34.764675000000004
44.0_33.0,RUS,44.0,33.0,10.37395
44.0_33.0,UKR,44.0,33.0,0.4261
44.0_330.0,ESP,44.0,330.0,52.95978333333333
44.0_330.0,JPN,44.0,330.0,2.6852
44.0_330.0,PRT,44.0,330.0,16.583016666666666
44.0_331.0,ESP,44.0,331.0,64.97378571428573
44.0_331.0,PRT,44.0,331.0,20.864000000000004
44.0_332.0,ESP,44.0,332.0,32.2588
44.0_332.0,PRT,44.0,332.0,31.311860000000006
44.0_333.0,ESP,44.0,333.0,40.098600000000005
44.0_333.0,PRT,44.0,333.0,45.23086666666668
44.0_334.0,ESP,44.0,334.0,54.19596666666666
44.0_334.0,PRT,44.0,334.0,71.3338
44.0_335.0,ESP,44.0,335.0,65.89776666666667
44.0_335.0,PRT,44.0,335.0,148.179625
44.0_336.0,ESP,44.0,336.0,208.99112000000008
44.0_336.0,PRT,44.0,336.0,114.53114000000001
44.0_337.0,ESP,44.0,337.0,118.32104285714286
44.0_337.0,PRT,44.0,337.0,132.23904000000002
44.0_338.0,ESP,44.0,338.0,98.3457625
44.0_338.0,PRT,44.0,338.0,204.87802000000005
44.0_339.0,ESP,44.0,339.0,110.05581111111108
44.0_339.0,JPN,44.0,339.0,0.3447
44.0_339.0,PRT,44.0,339.0,169.63864285714277
44.0_34.0,BLZ,44.0,34.0,11.1907
44.0_34.0,RUS,44.0,34.0,295.23033333333336
44.0_34.0,UKR,44.0,34.0,42.482825
44.0_340.0,ESP,44.0,340.0,128.95711249999997
44.0_340.0,PRT,44.0,340.0,118.10284285714287
44.0_341.0,ESP,44.0,341.0,606.3547500000002
44.0_341.0,JPN,44.0,341.0,4.3726
44.0_341.0,PRT,44.0,341.0,73.98855714285712
44.0_342.0,ESP,44.0,342.0,148.8255444444445
44.0_342.0,JPN,44.0,342.0,22.3079
44.0_342.0,PRT,44.0,342.0,74.80981249999999
44.0_343.0,ESP,44.0,343.0,77.6976875
44.0_343.0,JPN,44.0,343.0,1.0008
44.0_343.0,PRT,44.0,343.0,39.21561666666667
44.0_344.0,ESP,44.0,344.0,51.54288333333333
44.0_344.0,PRT,44.0,344.0,35.437799999999996
44.0_345.0,ESP,44.0,345.0,37.448800000000006
44.0_345.0,JPN,44.0,345.0,2.9152499999999995
44.0_345.0,PRT,44.0,345.0,29.12748333333333
44.0_346.0,ESP,44.0,346.0,102.22675000000001
44.0_346.0,PRT,44.0,346.0,88.96788
44.0_347.0,ESP,44.0,347.0,163.30331250000003
44.0_347.0,PRT,44.0,347.0,70.91038333333331
44.0_348.0,ESP,44.0,348.0,115.66736250000001
44.0_348.0,PRT,44.0,348.0,23.865883333333333
44.0_349.0,ESP,44.0,349.0,54.7310857142857
44.0_349.0,PRT,44.0,349.0,20.35035
44.0_35.0,RUS,44.0,35.0,160.61059999999998
44.0_350.0,COM,44.0,350.0,0.7497
44.0_350.0,ESP,44.0,350.0,56.59109999999999
44.0_350.0,PRT,44.0,350.0,13.367499999999998
44.0_351.0,DEU,44.0,351.0,3.9469999999999996
44.0_351.0,ESP,44.0,351.0,981.9205555555561
44.0_351.0,FRA,44.0,351.0,117.57941999999998
44.0_351.0,GBR,44.0,351.0,0.3491
44.0_351.0,PRT,44.0,351.0,40.22398333333334
44.0_352.0,ESP,44.0,352.0,5987.799722222226
44.0_352.0,FRA,44.0,352.0,65.2551
44.0_352.0,GBR,44.0,352.0,14.722549999999998
44.0_352.0,PRT,44.0,352.0,24.476985714285714
44.0_353.0,ESP,44.0,353.0,3022.5272555555593
44.0_353.0,FRA,44.0,353.0,46.34952
44.0_353.0,PRT,44.0,353.0,32.956383333333335
44.0_354.0,ESP,44.0,354.0,3353.0557666666655
44.0_354.0,FRA,44.0,354.0,179.01476
44.0_354.0,PRT,44.0,354.0,18.745439999999995
44.0_355.0,ESP,44.0,355.0,3166.762222222225
44.0_355.0,FRA,44.0,355.0,105.52057500000001
44.0_355.0,PRT,44.0,355.0,84.18624999999999
44.0_356.0,CAN,44.0,356.0,1.1381999999999999
44.0_356.0,ESP,44.0,356.0,4689.200355555556
44.0_356.0,FRA,44.0,356.0,14.2988
44.0_356.0,PRT,44.0,356.0,25.243199999999998
44.0_357.0,ESP,44.0,357.0,5645.171611111117
44.0_357.0,FRA,44.0,357.0,66.34491249999999
44.0_357.0,PRT,44.0,357.0,52.63581999999999
44.0_358.0,BEL,44.0,358.0,29.03602222222223
44.0_358.0,ESP,44.0,358.0,6977.192588888893
44.0_358.0,FRA,44.0,358.0,623.3231444444446
44.0_358.0,PRT,44.0,358.0,57.6331
44.0_359.0,ESP,44.0,359.0,449.3810333333332
44.0_359.0,FRA,44.0,359.0,311.739925
44.0_36.0,RUS,44.0,36.0,0.8832
44.0_38.0,RUS,44.0,38.0,180.34837500000003
44.0_39.0,RUS,44.0,39.0,149.06066000000004
44.0_4.0,FRA,44.0,4.0,18.328499999999995
44.0_40.0,RUS,44.0,40.0,119.71721999999997
44.0_7.0,FRA,44.0,7.0,48.1262
44.0_8.0,ITA,44.0,8.0,238.85193750000002
44.0_9.0,ESP,44.0,9.0,4.4888
44.0_9.0,ITA,44.0,9.0,3518.3453555555557
45.0_12.0,ITA,45.0,12.0,353.97429999999997
45.0_13.0,HRV,45.0,13.0,4435.776462500001
45.0_13.0,ITA,45.0,13.0,1539.9870249999997
45.0_136.0,RUS,45.0,136.0,123.99507999999999
45.0_137.0,RUS,45.0,137.0,2060.766112500001
45.0_138.0,RUS,45.0,138.0,260.31855714285706
45.0_139.0,JPN,45.0,139.0,24.060066666666664
45.0_139.0,KOR,45.0,139.0,21.107300000000002
45.0_139.0,RUS,45.0,139.0,14.7748
45.0_14.0,HRV,45.0,14.0,23685.11992500005
45.0_14.0,ITA,45.0,14.0,11.502180000000001
45.0_140.0,JPN,45.0,140.0,144.6543333333333
45.0_140.0,RUS,45.0,140.0,13.312833333333332
45.0_141.0,JPN,45.0,141.0,56.550566666666676
45.0_141.0,RUS,45.0,141.0,7.127325000000001
45.0_142.0,JPN,45.0,142.0,213.20910000000003
45.0_142.0,KHM,45.0,142.0,1.2455
45.0_142.0,RUS,45.0,142.0,5.67868
45.0_143.0,RUS,45.0,143.0,29.037450000000003
45.0_144.0,RUS,45.0,144.0,131.75682000000003
45.0_145.0,RUS,45.0,145.0,16.3972
45.0_146.0,CHN,45.0,146.0,61.567400000000006
45.0_146.0,RUS,45.0,146.0,92.45785714285715
45.0_147.0,CHN,45.0,147.0,5.43535
45.0_147.0,RUS,45.0,147.0,620.1158750000001
45.0_148.0,RUS,45.0,148.0,772.4971625000002
45.0_149.0,RUS,45.0,149.0,518.8939166666668
45.0_15.0,HRV,45.0,15.0,1455.6677875000012
45.0_150.0,JPN,45.0,150.0,20.6038
45.0_150.0,KOR,45.0,150.0,60.5582
45.0_150.0,RUS,45.0,150.0,271.7436249999999
45.0_151.0,KOR,45.0,151.0,6.811249999999999
45.0_151.0,RUS,45.0,151.0,25.089
45.0_152.0,JPN,45.0,152.0,8.9822
45.0_152.0,KOR,45.0,152.0,9.4308
45.0_152.0,RUS,45.0,152.0,8.166833333333335
45.0_153.0,KOR,45.0,153.0,49.138266666666674
45.0_153.0,RUS,45.0,153.0,6.392933333333333
45.0_154.0,CHN,45.0,154.0,11.0458
45.0_154.0,KOR,45.0,154.0,116.66317500000002
45.0_154.0,RUS,45.0,154.0,61.379099999999994
45.0_155.0,KOR,45.0,155.0,62.57313333333334
45.0_156.0,CHN,45.0,156.0,329.8766333333335
45.0_156.0,RUS,45.0,156.0,21.586999999999996
45.0_157.0,CHN,45.0,157.0,64.05349999999999
45.0_157.0,KOR,45.0,157.0,9.41395
45.0_157.0,RUS,45.0,157.0,10.425300000000002
45.0_157.0,TWN,45.0,157.0,30.89743333333333
45.0_158.0,CHN,45.0,158.0,30.8004
45.0_158.0,KOR,45.0,158.0,79.10079999999999
45.0_158.0,RUS,45.0,158.0,9.4838
45.0_158.0,TWN,45.0,158.0,15.490049999999998
45.0_159.0,CHN,45.0,159.0,91.70689999999999
45.0_159.0,KOR,45.0,159.0,51.089433333333325
45.0_159.0,RUS,45.0,159.0,12.280133333333334
45.0_159.0,TWN,45.0,159.0,9.143249999999998
45.0_160.0,CHN,45.0,160.0,92.33399999999999
45.0_160.0,KOR,45.0,160.0,58.424299999999995
45.0_160.0,RUS,45.0,160.0,42.37043333333334
45.0_160.0,TWN,45.0,160.0,36.393800000000006
45.0_161.0,CHN,45.0,161.0,11.21775
45.0_161.0,KOR,45.0,161.0,66.80059999999999
45.0_161.0,RUS,45.0,161.0,76.6908
45.0_161.0,TWN,45.0,161.0,32.892799999999994
45.0_162.0,KOR,45.0,162.0,74.13859999999998
45.0_162.0,RUS,45.0,162.0,111.86759999999998
45.0_163.0,CHN,45.0,163.0,54.0884
45.0_163.0,JPN,45.0,163.0,9.6498
45.0_163.0,TWN,45.0,163.0,71.11580000000001
45.0_164.0,CHN,45.0,164.0,5.2376000000000005
45.0_164.0,JPN,45.0,164.0,2.9955000000000003
45.0_164.0,TWN,45.0,164.0,10.823200000000002
45.0_165.0,CHN,45.0,165.0,25.907
45.0_166.0,CHN,45.0,166.0,18.4207
45.0_167.0,CHN,45.0,167.0,6.0341
45.0_175.0,JPN,45.0,175.0,63.636199999999995
45.0_176.0,JPN,45.0,176.0,62.7999
45.0_180.0,JPN,45.0,180.0,52.334599999999995
45.0_181.0,JPN,45.0,181.0,8.5194
45.0_185.0,USA,45.0,185.0,5.1065
45.0_186.0,USA,45.0,186.0,1.0632
45.0_187.0,JPN,45.0,187.0,44.991699999999994
45.0_188.0,JPN,45.0,188.0,202.33119999999994
45.0_188.0,USA,45.0,188.0,4.3357
45.0_189.0,JPN,45.0,189.0,10.291
45.0_189.0,USA,45.0,189.0,8.0178
45.0_190.0,JPN,45.0,190.0,0.1725
45.0_190.0,USA,45.0,190.0,11.283800000000001
45.0_191.0,JPN,45.0,191.0,44.752
45.0_195.0,USA,45.0,195.0,6.7529
45.0_196.0,USA,45.0,196.0,16.5843
45.0_197.0,CAN,45.0,197.0,169.8244
45.0_197.0,USA,45.0,197.0,872.0099999999993
45.0_198.0,CAN,45.0,198.0,7.815300000000001
45.0_198.0,USA,45.0,198.0,124.583
45.0_199.0,USA,45.0,199.0,74.11350000000002
45.0_200.0,USA,45.0,200.0,93.98530000000002
45.0_201.0,USA,45.0,201.0,48.63699999999999
45.0_202.0,USA,45.0,202.0,85.7421
45.0_203.0,USA,45.0,203.0,44.66150000000001
45.0_204.0,CAN,45.0,204.0,37.3043
45.0_204.0,USA,45.0,204.0,632.9700000000001
45.0_205.0,CAN,45.0,205.0,22.65179999999999
45.0_205.0,USA,45.0,205.0,239.4001000000001
45.0_206.0,CAN,45.0,206.0,29.0398
45.0_206.0,USA,45.0,206.0,16.604200000000002
45.0_207.0,CAN,45.0,207.0,5.4405
45.0_207.0,USA,45.0,207.0,2.4832
45.0_208.0,USA,45.0,208.0,0.5163
45.0_209.0,CAN,45.0,209.0,1.6766
45.0_210.0,USA,45.0,210.0,8.8882
45.0_211.0,USA,45.0,211.0,10.366799999999998
45.0_216.0,CAN,45.0,216.0,7.9092
45.0_216.0,USA,45.0,216.0,2.6345
45.0_217.0,CAN,45.0,217.0,2.2937000000000003
45.0_217.0,USA,45.0,217.0,10.361800000000002
45.0_218.0,USA,45.0,218.0,14.565166666666665
45.0_219.0,USA,45.0,219.0,41.6239
45.0_220.0,CAN,45.0,220.0,9.3819
45.0_220.0,USA,45.0,220.0,77.42745
45.0_221.0,CAN,45.0,221.0,11.5394
45.0_221.0,USA,45.0,221.0,43.069199999999995
45.0_222.0,CAN,45.0,222.0,11.054
45.0_223.0,CAN,45.0,223.0,7.3499
45.0_223.0,USA,45.0,223.0,10.6556
45.0_224.0,USA,45.0,224.0,1.8188
45.0_225.0,USA,45.0,225.0,27.894500000000004
45.0_226.0,USA,45.0,226.0,0.4149
45.0_227.0,USA,45.0,227.0,2.9203
45.0_228.0,CAN,45.0,228.0,24.626800000000003
45.0_228.0,USA,45.0,228.0,6.830100000000002
45.0_229.0,CAN,45.0,229.0,14.3721
45.0_229.0,USA,45.0,229.0,24.0581
45.0_230.0,CAN,45.0,230.0,13.813366666666667
45.0_230.0,USA,45.0,230.0,11.149099999999999
45.0_231.0,CAN,45.0,231.0,64.226375
45.0_231.0,USA,45.0,231.0,29.426199999999994
45.0_232.0,CAN,45.0,232.0,5.6333
45.0_232.0,USA,45.0,232.0,79.89973999999998
45.0_233.0,CAN,45.0,233.0,17.0814
45.0_233.0,USA,45.0,233.0,139.29581666666667
45.0_234.0,CAN,45.0,234.0,84.595675
45.0_234.0,USA,45.0,234.0,460.6433624999999
45.0_235.0,CAN,45.0,235.0,18.159912499999997
45.0_235.0,USA,45.0,235.0,1048.1135888888891
45.0_236.0,CAN,45.0,236.0,27.580012500000002
45.0_236.0,USA,45.0,236.0,781.4215888888889
45.0_29.0,BGR,45.0,29.0,120.90993999999996
45.0_29.0,ROU,45.0,29.0,191.91281666666666
45.0_291.0,USA,45.0,291.0,0.636
45.0_293.0,CAN,45.0,293.0,770.8769249999999
45.0_293.0,USA,45.0,293.0,40.6214
45.0_294.0,CAN,45.0,294.0,3448.5207000000005
45.0_295.0,CAN,45.0,295.0,435.8724555555557
45.0_296.0,CAN,45.0,296.0,126.30282500000001
45.0_297.0,CAN,45.0,297.0,132.1881666666667
45.0_298.0,CAN,45.0,298.0,584.6436500000001
45.0_299.0,CAN,45.0,299.0,371.989375
45.0_30.0,BGR,45.0,30.0,70.64476666666668
45.0_30.0,ROU,45.0,30.0,33.20756666666666
45.0_300.0,CAN,45.0,300.0,1411.0677874999994
45.0_301.0,CAN,45.0,301.0,1973.5187333333333
45.0_302.0,CAN,45.0,302.0,1338.0053555555558
45.0_303.0,CAN,45.0,303.0,3516.5744555555543
45.0_304.0,CAN,45.0,304.0,1234.7008666666661
45.0_304.0,SPM,45.0,304.0,40.06425
45.0_305.0,CAN,45.0,305.0,1925.2013333333332
45.0_306.0,CAN,45.0,306.0,694.0240125
45.0_307.0,CAN,45.0,307.0,145.68146249999998
45.0_308.0,CAN,45.0,308.0,852.2285111111114
45.0_308.0,JPN,45.0,308.0,6.7994
45.0_308.0,TCA,45.0,308.0,27.4675
45.0_309.0,CAN,45.0,309.0,674.0769111111114
45.0_309.0,USA,45.0,309.0,2.7599
45.0_310.0,CAN,45.0,310.0,1414.7773333333337
45.0_311.0,CAN,45.0,311.0,430.79057499999993
45.0_311.0,JPN,45.0,311.0,299.52555555555557
45.0_311.0,RUS,45.0,311.0,3.8197
45.0_311.0,TCA,45.0,311.0,72.04330000000002
45.0_311.0,USA,45.0,311.0,63.879125
45.0_312.0,CAN,45.0,312.0,60.28137500000001
45.0_312.0,ESP,45.0,312.0,2.3422
45.0_312.0,JPN,45.0,312.0,844.2567777777774
45.0_312.0,TCA,45.0,312.0,168.07289999999995
45.0_312.0,USA,45.0,312.0,139.73393333333334
45.0_313.0,CAN,45.0,313.0,26.930525000000003
45.0_313.0,ESP,45.0,313.0,7.776925
45.0_313.0,JPN,45.0,313.0,89.56926666666668
45.0_313.0,TCA,45.0,313.0,32.7133
45.0_313.0,USA,45.0,313.0,102.63645999999999
45.0_314.0,CAN,45.0,314.0,15.267200000000003
45.0_314.0,ESP,45.0,314.0,13.415266666666668
45.0_314.0,JPN,45.0,314.0,20.66756
45.0_314.0,TCA,45.0,314.0,11.567
45.0_314.0,USA,45.0,314.0,35.92993333333333
45.0_315.0,CAN,45.0,315.0,5.193650000000001
45.0_315.0,ESP,45.0,315.0,133.47887499999996
45.0_315.0,JPN,45.0,315.0,5.8945
45.0_315.0,USA,45.0,315.0,42.1726
45.0_316.0,CAN,45.0,316.0,2.7413
45.0_316.0,ESP,45.0,316.0,367.4198777777779
45.0_316.0,PRT,45.0,316.0,10.572700000000001
45.0_316.0,USA,45.0,316.0,45.5107
45.0_317.0,ESP,45.0,317.0,341.6580333333332
45.0_317.0,PRT,45.0,317.0,26.507700000000003
45.0_317.0,USA,45.0,317.0,38.7993
45.0_318.0,ESP,45.0,318.0,332.8078222222223
45.0_318.0,JPN,45.0,318.0,3.0511
45.0_318.0,PRT,45.0,318.0,49.351600000000005
45.0_319.0,ESP,45.0,319.0,337.5192888888887
45.0_319.0,PRT,45.0,319.0,117.67445000000002
45.0_32.0,RUS,45.0,32.0,253.63013333333333
45.0_320.0,CAN,45.0,320.0,4.347199999999999
45.0_320.0,ESP,45.0,320.0,144.27903333333336
45.0_320.0,PRT,45.0,320.0,41.49963333333334
45.0_321.0,CAN,45.0,321.0,1.1829999999999998
45.0_321.0,ESP,45.0,321.0,83.96596666666669
45.0_321.0,PRT,45.0,321.0,31.4012
45.0_322.0,ESP,45.0,322.0,44.136700000000005
45.0_322.0,PRT,45.0,322.0,25.7304
45.0_323.0,ESP,45.0,323.0,35.19573333333333
45.0_323.0,PRT,45.0,323.0,31.454300000000003
45.0_324.0,ESP,45.0,324.0,75.46766666666667
45.0_324.0,PRT,45.0,324.0,40.17105000000001
45.0_325.0,ESP,45.0,325.0,93.20670000000001
45.0_325.0,PRT,45.0,325.0,79.91069999999999
45.0_326.0,ESP,45.0,326.0,64.97068571428572
45.0_326.0,JPN,45.0,326.0,8.0213
45.0_326.0,PRT,45.0,326.0,28.8118
45.0_327.0,ESP,45.0,327.0,34.79412857142857
45.0_327.0,PRT,45.0,327.0,13.844700000000001
45.0_328.0,ESP,45.0,328.0,33.01817142857143
45.0_328.0,PRT,45.0,328.0,21.239150000000002
45.0_329.0,ESP,45.0,329.0,36.28525
45.0_329.0,PRT,45.0,329.0,37.81085000000001
45.0_33.0,RUS,45.0,33.0,624.6432333333329
45.0_33.0,UKR,45.0,33.0,147.86002499999998
45.0_330.0,ESP,45.0,330.0,32.67456666666667
45.0_330.0,PRT,45.0,330.0,29.107799999999997
45.0_331.0,CHN,45.0,331.0,0.4022
45.0_331.0,ESP,45.0,331.0,41.42462857142857
45.0_331.0,PRT,45.0,331.0,19.58625
45.0_332.0,CHN,45.0,332.0,14.347000000000001
45.0_332.0,ESP,45.0,332.0,76.33198333333335
45.0_332.0,PRT,45.0,332.0,12.571800000000001
45.0_333.0,CHN,45.0,333.0,11.2071
45.0_333.0,ESP,45.0,333.0,59.09123333333332
45.0_333.0,PRT,45.0,333.0,10.4811
45.0_334.0,CHN,45.0,334.0,20.214499999999997
45.0_334.0,ESP,45.0,334.0,26.727780000000003
45.0_334.0,PRT,45.0,334.0,14.702350000000001
45.0_335.0,ESP,45.0,335.0,23.610175000000005
45.0_335.0,PRT,45.0,335.0,17.356099999999998
45.0_336.0,ESP,45.0,336.0,108.83825
45.0_336.0,PRT,45.0,336.0,19.9386
45.0_337.0,ESP,45.0,337.0,158.22422000000003
45.0_337.0,PRT,45.0,337.0,33.303079999999994
45.0_338.0,ESP,45.0,338.0,189.09671428571428
45.0_338.0,PRT,45.0,338.0,52.06991428571429
45.0_339.0,ESP,45.0,339.0,317.06252500000005
45.0_339.0,JPN,45.0,339.0,5.6594999999999995
45.0_339.0,PRT,45.0,339.0,124.1654
45.0_34.0,RUS,45.0,34.0,250.77024999999995
45.0_34.0,UKR,45.0,34.0,188.85462500000003
45.0_340.0,ESP,45.0,340.0,226.61523749999995
45.0_340.0,JPN,45.0,340.0,15.148
45.0_340.0,PRT,45.0,340.0,177.1499
45.0_341.0,ESP,45.0,341.0,235.12538749999987
45.0_341.0,JPN,45.0,341.0,25.352499999999996
45.0_341.0,PRT,45.0,341.0,112.50002857142854
45.0_342.0,ESP,45.0,342.0,178.27564285714288
45.0_342.0,JPN,45.0,342.0,19.70105
45.0_342.0,PRT,45.0,342.0,54.44062
45.0_343.0,ESP,45.0,343.0,59.588850000000015
45.0_343.0,PRT,45.0,343.0,34.02407999999999
45.0_344.0,ESP,45.0,344.0,24.27723333333333
45.0_344.0,PRT,45.0,344.0,28.524060000000002
45.0_345.0,ESP,45.0,345.0,32.67678
45.0_345.0,JPN,45.0,345.0,18.6415
45.0_345.0,PRT,45.0,345.0,37.84186666666666
45.0_346.0,ESP,45.0,346.0,20.60376
45.0_346.0,PRT,45.0,346.0,23.656125
45.0_347.0,ESP,45.0,347.0,12.507500000000002
45.0_347.0,PRT,45.0,347.0,32.745520000000006
45.0_348.0,ESP,45.0,348.0,9.681025
45.0_348.0,PRT,45.0,348.0,33.952725
45.0_349.0,ESP,45.0,349.0,53.43150000000002
45.0_349.0,PRT,45.0,349.0,25.11214
45.0_35.0,RUS,45.0,35.0,503.9185999999999
45.0_35.0,UKR,45.0,35.0,115.74225
45.0_350.0,ESP,45.0,350.0,75.78013333333331
45.0_350.0,PRT,45.0,350.0,12.284360000000001
45.0_351.0,ESP,45.0,351.0,13.226059999999999
45.0_351.0,PRT,45.0,351.0,11.647466666666665
45.0_352.0,ESP,45.0,352.0,49.13801428571429
45.0_352.0,FRA,45.0,352.0,0.2888
45.0_352.0,GBR,45.0,352.0,1.0541
45.0_352.0,PRT,45.0,352.0,23.272433333333336
45.0_353.0,ESP,45.0,353.0,74.2603
45.0_353.0,FRA,45.0,353.0,10.8912
45.0_353.0,PRT,45.0,353.0,26.601866666666666
45.0_354.0,ESP,45.0,354.0,226.67272499999996
45.0_354.0,PRT,45.0,354.0,28.28336666666667
45.0_355.0,ESP,45.0,355.0,954.9657222222226
45.0_355.0,FRA,45.0,355.0,7.5486
45.0_355.0,PRT,45.0,355.0,25.60773333333334
45.0_356.0,ESP,45.0,356.0,1662.095233333333
45.0_356.0,FRA,45.0,356.0,95.14760000000004
45.0_356.0,PRT,45.0,356.0,12.93825
45.0_357.0,BEL,45.0,357.0,9.705866666666665
45.0_357.0,ESP,45.0,357.0,1539.9677777777772
45.0_357.0,FRA,45.0,357.0,62.3516875
45.0_357.0,PRT,45.0,357.0,17.125349999999997
45.0_358.0,BEL,45.0,358.0,1527.9015555555557
45.0_358.0,ESP,45.0,358.0,1080.1280111111107
45.0_358.0,FRA,45.0,358.0,1088.0234111111108
45.0_358.0,PRT,45.0,358.0,21.867866666666668
45.0_359.0,BEL,45.0,359.0,40.20817777777777
45.0_359.0,ESP,45.0,359.0,240.21097142857144
45.0_359.0,FRA,45.0,359.0,2510.237655555555
45.0_36.0,BLZ,45.0,36.0,12.479000000000001
45.0_36.0,RUS,45.0,36.0,482.6647250000003
45.0_36.0,UKR,45.0,36.0,9.747599999999998
45.0_37.0,RUS,45.0,37.0,597.2755
45.0_37.0,UKR,45.0,37.0,53.20134999999999
45.0_38.0,RUS,45.0,38.0,372.7907285714286
46.0_13.0,HRV,46.0,13.0,3.1627
46.0_13.0,ITA,46.0,13.0,78.02588571428574
46.0_13.0,SVN,46.0,13.0,5.4362
46.0_137.0,RUS,46.0,137.0,16.191799999999997
46.0_138.0,RUS,46.0,138.0,523.7134333333332
46.0_139.0,RUS,46.0,139.0,212.11788888888884
46.0_14.0,HRV,46.0,14.0,0.6727
46.0_14.0,ITA,46.0,14.0,1271.3562857142856
46.0_14.0,SVN,46.0,14.0,108.0022
46.0_140.0,JPN,46.0,140.0,34.11193333333333
46.0_140.0,NIU,46.0,140.0,1.5249000000000001
46.0_140.0,RUS,46.0,140.0,35.84188333333334
46.0_141.0,JPN,46.0,141.0,67.54175
46.0_141.0,RUS,46.0,141.0,93.82162222222223
46.0_142.0,KHM,46.0,142.0,5.1146
46.0_142.0,RUS,46.0,142.0,162.8447333333333
46.0_143.0,RUS,46.0,143.0,220.23497499999996
46.0_144.0,NIU,46.0,144.0,33.367999999999995
46.0_144.0,RUS,46.0,144.0,335.9679714285715
46.0_145.0,RUS,46.0,145.0,4.94175
46.0_146.0,RUS,46.0,146.0,9.605766666666668
46.0_147.0,RUS,46.0,147.0,11.2675
46.0_148.0,CHN,46.0,148.0,7.209099999999999
46.0_148.0,RUS,46.0,148.0,3.528866666666667
46.0_149.0,RUS,46.0,149.0,50.095633333333346
46.0_150.0,RUS,46.0,150.0,101.99625000000002
46.0_151.0,KOR,46.0,151.0,25.764049999999997
46.0_151.0,RUS,46.0,151.0,112.81872500000001
46.0_152.0,JPN,46.0,152.0,2.7575
46.0_152.0,KOR,46.0,152.0,68.428
46.0_152.0,RUS,46.0,152.0,20.60632
46.0_153.0,KOR,46.0,153.0,65.539025
46.0_153.0,RUS,46.0,153.0,85.49418
46.0_154.0,KOR,46.0,154.0,133.82986666666667
46.0_154.0,RUS,46.0,154.0,135.2764
46.0_155.0,KOR,46.0,155.0,145.4690333333333
46.0_155.0,RUS,46.0,155.0,21.00375
46.0_157.0,CHN,46.0,157.0,15.3934
46.0_157.0,KOR,46.0,157.0,51.7909
46.0_157.0,RUS,46.0,157.0,31.67816666666667
46.0_157.0,TWN,46.0,157.0,21.9618
46.0_158.0,CHN,46.0,158.0,36.93633333333332
46.0_158.0,KOR,46.0,158.0,55.103675
46.0_158.0,RUS,46.0,158.0,87.36316666666666
46.0_158.0,TWN,46.0,158.0,49.852199999999996
46.0_159.0,CHN,46.0,159.0,7.676599999999999
46.0_159.0,KOR,46.0,159.0,91.17307500000001
46.0_159.0,RUS,46.0,159.0,61.90860000000001
46.0_159.0,TWN,46.0,159.0,19.4533
46.0_160.0,CHN,46.0,160.0,15.4955
46.0_160.0,KOR,46.0,160.0,56.46184999999999
46.0_160.0,RUS,46.0,160.0,40.20393333333333
46.0_161.0,KOR,46.0,161.0,23.3979
46.0_161.0,RUS,46.0,161.0,26.471999999999998
46.0_162.0,CHN,46.0,162.0,16.97825
46.0_162.0,KOR,46.0,162.0,19.8343
46.0_162.0,RUS,46.0,162.0,47.4563
46.0_163.0,CHN,46.0,163.0,23.0585
46.0_163.0,KOR,46.0,163.0,45.8545
46.0_163.0,RUS,46.0,163.0,3.275
46.0_164.0,TWN,46.0,164.0,29.6941
46.0_165.0,TWN,46.0,165.0,52.6972
46.0_166.0,CHN,46.0,166.0,29.710549999999998
46.0_167.0,CHN,46.0,167.0,5.354900000000001
46.0_168.0,CHN,46.0,168.0,5.7486
46.0_176.0,JPN,46.0,176.0,14.2516
46.0_187.0,JPN,46.0,187.0,9.907399999999999
46.0_200.0,USA,46.0,200.0,4.5887
46.0_201.0,USA,46.0,201.0,115.45960000000002
46.0_202.0,USA,46.0,202.0,421.1111000000001
46.0_203.0,USA,46.0,203.0,127.52359999999999
46.0_204.0,CAN,46.0,204.0,19.853299999999997
46.0_204.0,USA,46.0,204.0,58.88759999999999
46.0_208.0,CAN,46.0,208.0,2.862
46.0_208.0,USA,46.0,208.0,3.3684
46.0_209.0,CAN,46.0,209.0,7.187099999999999
46.0_210.0,USA,46.0,210.0,8.9826
